Time	TH	ErrTH	H	Prob[p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[p21--mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--p21]	ErrProb[Insulin--p21]	Prob[p21]	ErrProb[p21]	Prob[Insulin--Senescence--AKT]	ErrProb[Insulin--Senescence--AKT]	Prob[Senescence]	ErrProb[Senescence]	Prob[Insulin--mTORC1_S6K1--Senescence]	ErrProb[Insulin--mTORC1_S6K1--Senescence]	Prob[p21--mTORC1_S6K1--AKT]	ErrProb[p21--mTORC1_S6K1--AKT]	Prob[<nil>]	ErrProb[<nil>]	Prob[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--mTORC1_S6K1--Senescence--AKT]	Prob[p21--mTORC1_S6K1--Senescence]	ErrProb[p21--mTORC1_S6K1--Senescence]	Prob[mTORC1_S6K1--AKT]	ErrProb[mTORC1_S6K1--AKT]	Prob[mTORC1_S6K1]	ErrProb[mTORC1_S6K1]	Prob[Insulin--mTORC1_S6K1]	ErrProb[Insulin--mTORC1_S6K1]	Prob[Insulin]	ErrProb[Insulin]	Prob[mTORC1_S6K1--Senescence]	ErrProb[mTORC1_S6K1--Senescence]	Prob[Senescence--AKT]	ErrProb[Senescence--AKT]	Prob[p21--mTORC1_S6K1]	ErrProb[p21--mTORC1_S6K1]	Prob[p21--Senescence--AKT]	ErrProb[p21--Senescence--AKT]	Prob[Insulin--p21--Senescence]	ErrProb[Insulin--p21--Senescence]	Prob[mTORC1_S6K1--Senescence--AKT]	ErrProb[mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--p21--AKT]	ErrProb[Insulin--p21--AKT]	Prob[Insulin--p21--Senescence--AKT]	ErrProb[Insulin--p21--Senescence--AKT]	Prob[Insulin--AKT]	ErrProb[Insulin--AKT]	Prob[Insulin--mTORC1_S6K1--AKT]	ErrProb[Insulin--mTORC1_S6K1--AKT]	Prob[Insulin--Senescence]	ErrProb[Insulin--Senescence]	Prob[p21--AKT]	ErrProb[p21--AKT]	Prob[AKT]	ErrProb[AKT]	Prob[Insulin--p21--mTORC1_S6K1]	ErrProb[Insulin--p21--mTORC1_S6K1]	Prob[Insulin--p21--mTORC1_S6K1--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--AKT]	Prob[Insulin--p21--mTORC1_S6K1--Senescence]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence]	Prob[p21--Senescence]	ErrProb[p21--Senescence]	
153.9000	0.0003	0.0002	0.6542	0	0	0.003000	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	0.000755	0.000755	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0.000245	0.000245	0.147000	0.011203	0	0	
154.0000	0.0010	0.0010	0.6538	0	0	0.003000	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	0.000914	0.000914	0.000086	0.000086	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0.147000	0.011203	0	0	
154.1000	0.0010	0.0010	0.6534	0	0	0.003000	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0.147000	0.011203	0	0	
154.2000	0.0010	0.0010	0.6534	0	0	0.003000	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0.147000	0.011203	0	0	
154.3000	0.0010	0.0010	0.6534	0	0	0.003000	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0.147000	0.011203	0	0	
154.4000	0.0010	0.0010	0.6534	0	0	0.003000	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0.147000	0.011203	0	0	
154.5000	0.0010	0.0010	0.6534	0	0	0.003000	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0.147000	0.011203	0	0	
154.6000	0.0010	0.0010	0.6534	0	0	0.003000	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0.147000	0.011203	0	0	
154.7000	0.0010	0.0010	0.6534	0	0	0.003000	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0.147000	0.011203	0	0	
154.8000	0.0010	0.0010	0.6563	0	0	0.003000	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	0.000281	0.000281	0.001000	0.001000	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0.146719	0.011185	0	0	
154.9000	0.0010	0.0010	0.6575	0	0	0.003000	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0.000548	0.000548	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848452	0.011334	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
155.0000	0.0010	0.0010	0.6509	0	0	0.003000	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.849000	0.011328	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
155.1000	0.0010	0.0010	0.6530	0	0	0.002404	0.001469	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.849000	0.011328	0	0	0	0	0	0	0.000596	0.000596	0	0	0.146000	0.011172	0	0	
155.2000	0.0010	0.0010	0.6536	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.849000	0.011328	0	0	0	0	0	0	0.001000	0.001000	0	0	0.146000	0.011172	0	0	
155.3000	0.0013	0.0010	0.6536	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.849000	0.011328	0	0	0	0	0	0	0.001000	0.001000	0	0	0.146000	0.011172	0	0	
155.4000	0.0020	0.0014	0.6536	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.849000	0.011328	0	0	0	0	0	0	0.001000	0.001000	0	0	0.146000	0.011172	0	0	
155.5000	0.0020	0.0014	0.6536	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.849000	0.011328	0	0	0	0	0	0	0.001000	0.001000	0	0	0.146000	0.011172	0	0	
155.6000	0.0020	0.0014	0.6543	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0.000733	0.000733	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000267	0.000267	0	0	0.849000	0.011328	0	0	0	0	0	0	0.000974	0.000974	0	0	0.146026	0.011171	0	0	
155.7000	0.0005	0.0005	0.6460	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0.000491	0.000491	0.000509	0.000509	0	0	0.849000	0.011328	0	0	0	0	0	0	0	0	0	0	0.147000	0.011203	0	0	
155.8000	0.0000	0.0000	0.6450	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0.849000	0.011328	0	0	0	0	0	0	0	0	0	0	0.147000	0.011203	0	0	
155.9000	0.0000	0.0000	0.6488	0	0	0.001930	0.001273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000844	0.000844	0	0	0	0	0	0	0	0	0.000288	0.000288	0	0	0.001000	0.001000	0	0	0	0	0.849000	0.011328	0	0	0	0	0	0	0.000226	0.000226	0	0	0.146712	0.011185	0	0	
156.0000	0.0000	0.0000	0.6536	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0.001000	0.001000	0	0	0	0	0.849000	0.011328	0	0	0	0	0	0	0.001000	0.001000	0	0	0.146000	0.011172	0	0	
156.1000	0.0000	0.0000	0.6536	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0.001000	0.001000	0	0	0	0	0.849000	0.011328	0	0	0	0	0	0	0.001000	0.001000	0	0	0.146000	0.011172	0	0	
156.2000	0.0000	0.0000	0.6536	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0.001000	0.001000	0	0	0	0	0.849000	0.011328	0	0	0	0	0	0	0.001000	0.001000	0	0	0.146000	0.011172	0	0	
156.3000	0.0000	0.0000	0.6536	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0.001000	0.001000	0	0	0	0	0.849000	0.011328	0	0	0	0	0	0	0.001000	0.001000	0	0	0.146000	0.011172	0	0	
156.4000	0.0000	0.0000	0.6536	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0.001000	0.001000	0	0	0	0	0.849000	0.011328	0	0	0	0	0	0	0.001000	0.001000	0	0	0.146000	0.011172	0	0	
156.5000	0.0000	0.0000	0.6536	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0.001000	0.001000	0	0	0	0	0.849000	0.011328	0	0	0	0	0	0	0.001000	0.001000	0	0	0.146000	0.011172	0	0	
156.6000	0.0000	0.0000	0.6544	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0.000213	0.000213	0	0	0.000787	0.000787	0.849000	0.011328	0	0	0	0	0	0	0.001000	0.001000	0	0	0.146000	0.011172	0	0	
156.7000	0.0003	0.0003	0.6536	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0.849000	0.011328	0	0	0	0	0	0	0.001000	0.001000	0	0	0.146000	0.011172	0	0	
156.8000	0.0011	0.0011	0.6536	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0.849000	0.011328	0	0	0	0	0	0	0.001000	0.001000	0	0	0.146000	0.011172	0	0	
156.9000	0.0006	0.0006	0.6485	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0.849538	0.011301	0	0	0	0	0	0	0.000309	0.000309	0.000153	0.000153	0.146000	0.011172	0	0	
157.0000	0.0000	0.0000	0.6424	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0.850000	0.011297	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
157.1000	0.0000	0.0000	0.6424	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0.850000	0.011297	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
157.2000	0.0000	0.0000	0.6424	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0.850000	0.011297	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
157.3000	0.0000	0.0000	0.6424	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0.850000	0.011297	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
157.4000	0.0000	0.0000	0.6424	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0.850000	0.011297	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
157.5000	0.0000	0.0000	0.6424	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0.850000	0.011297	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
157.6000	0.0009	0.0009	0.6424	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0.850000	0.011297	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
157.7000	0.0010	0.0010	0.6424	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0.850000	0.011297	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
157.8000	0.0010	0.0010	0.6424	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0.850000	0.011297	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
157.9000	0.0010	0.0010	0.6424	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0.850000	0.011297	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
158.0000	0.0010	0.0010	0.6424	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0.850000	0.011297	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
158.1000	0.0010	0.0010	0.6404	0	0	0.002888	0.001668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112	0.000112	0	0	0	0	0	0	0.001000	0.001000	0.850000	0.011297	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
158.2000	0.0010	0.0010	0.6397	0	0	0.003000	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0.850000	0.011297	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
158.3000	0.0002	0.0002	0.6405	0	0	0.003000	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000763	0.000763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000237	0.000237	0.850000	0.011297	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
158.4000	0.0000	0.0000	0.6397	0	0	0.003000	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850000	0.011297	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
158.5000	0.0000	0.0000	0.6397	0	0	0.003000	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850000	0.011297	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
158.6000	0.0000	0.0000	0.6424	0	0	0.002049	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850000	0.011297	0	0	0	0	0	0	0.000951	0.000951	0	0	0.146000	0.011172	0	0	
158.7000	0.0000	0.0000	0.6424	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850000	0.011297	0	0	0	0	0	0	0.001000	0.001000	0	0	0.146000	0.011172	0	0	
158.8000	0.0000	0.0000	0.6424	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850000	0.011297	0	0	0	0	0	0	0.001000	0.001000	0	0	0.146000	0.011172	0	0	
158.9000	0.0000	0.0000	0.6424	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850000	0.011297	0	0	0	0	0	0	0.001000	0.001000	0	0	0.146000	0.011172	0	0	
159.0000	0.0000	0.0000	0.6424	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850000	0.011297	0	0	0	0	0	0	0.001000	0.001000	0	0	0.146000	0.011172	0	0	
159.1000	0.0003	0.0003	0.6424	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850000	0.011297	0	0	0	0	0	0	0.001000	0.001000	0	0	0.146000	0.011172	0	0	
159.2000	0.0010	0.0010	0.6424	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850000	0.011297	0	0	0	0	0	0	0.001000	0.001000	0	0	0.146000	0.011172	0	0	
159.3000	0.0001	0.0001	0.6353	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850000	0.011297	0	0	0	0	0	0	0.000129	0.000129	0	0	0.146871	0.011194	0	0	
159.4000	0.0000	0.0000	0.6339	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000994	0.000994	0.000006	0.000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850000	0.011297	0	0	0	0	0	0	0	0	0	0	0.147000	0.011203	0	0	
159.5000	0.0000	0.0000	0.6338	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850000	0.011297	0	0	0	0	0	0	0	0	0	0	0.147000	0.011203	0	0	
159.6000	0.0000	0.0000	0.6338	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850000	0.011297	0	0	0	0	0	0	0	0	0	0	0.147000	0.011203	0	0	
159.7000	0.0000	0.0000	0.6338	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850000	0.011297	0	0	0	0	0	0	0	0	0	0	0.147000	0.011203	0	0	
159.8000	0.0000	0.0000	0.6347	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000646	0.000646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850000	0.011297	0	0	0	0	0	0	0.000354	0.000354	0	0	0.147000	0.011203	0	0	
159.9000	0.0000	0.0000	0.6338	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850000	0.011297	0	0	0	0	0	0	0.001000	0.001000	0	0	0.147000	0.011203	0	0	
160.0000	0.0000	0.0000	0.6338	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850000	0.011297	0	0	0	0	0	0	0.001000	0.001000	0	0	0.147000	0.011203	0	0	
160.1000	0.0000	0.0000	0.6338	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850000	0.011297	0	0	0	0	0	0	0.001000	0.001000	0	0	0.147000	0.011203	0	0	
160.2000	0.0000	0.0000	0.6358	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000275	0.000275	0.849725	0.011297	0	0	0	0	0	0	0.000782	0.000782	0	0	0.147218	0.011203	0	0	
160.3000	0.0000	0.0000	0.6363	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0.849000	0.011328	0	0	0	0	0	0	0	0	0	0	0.148000	0.011235	0	0	
160.4000	0.0000	0.0000	0.6363	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0.849000	0.011328	0	0	0	0	0	0	0	0	0	0	0.148000	0.011235	0	0	
160.5000	0.0000	0.0000	0.6363	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0.849000	0.011328	0	0	0	0	0	0	0	0	0	0	0.148000	0.011235	0	0	
160.6000	0.0000	0.0000	0.6363	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0.849000	0.011328	0	0	0	0	0	0	0	0	0	0	0.148000	0.011235	0	0	
160.7000	0.0000	0.0000	0.6363	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0.849000	0.011328	0	0	0	0	0	0	0	0	0	0	0.148000	0.011235	0	0	
160.8000	0.0000	0.0000	0.6276	0	0	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000181	0.000181	0.849819	0.011296	0	0	0	0	0	0	0	0	0	0	0.148000	0.011235	0	0	
