Time,mTORC1_S6K1,<nil>,Senescence,Insulin,p21,AKT
276.2,1,0,0.146,1,0.146,0.854
276.3,1,0,0.146,1,0.146,0.854
276.4,1,0,0.146,1,0.146,0.854
276.5,1,0,0.146,1,0.146,0.854
276.6,1,0,0.146,1,0.146,0.854
276.7,1,0,0.146,1,0.146,0.854
276.8,1,0,0.146,1,0.146,0.854
276.9,1,0,0.146,1,0.146,0.854
277,1,0,0.146,1,0.146,0.854
277.1,1,0,0.146,1,0.146,0.854
277.2,1,0,0.146,1,0.146,0.854
277.3,1,0,0.146,1,0.146,0.854
277.4,1,0,0.146,1,0.146,0.854
277.5,1,0,0.146,1,0.146,0.854
277.6,1,0,0.146,1,0.146,0.854
277.7,1,0,0.146,1,0.146,0.854
277.8,1,0,0.146,1,0.146,0.854
277.9,1,0,0.146,1,0.146,0.854
278,1,0,0.146,1,0.146,0.854
278.1,1,0,0.146,1,0.146,0.854
278.2,1,0,0.146,1,0.146,0.854
278.3,1,0,0.146,1,0.146,0.854
278.4,1,0,0.146,1,0.146,0.854
278.5,1,0,0.146,1,0.146,0.854
278.6,1,0,0.146,1,0.146,0.854
278.7,1,0,0.146,1,0.146,0.854
278.8,1,0,0.146,1,0.146,0.854
278.9,1,0,0.146,1,0.146,0.854
279,1,0,0.146,1,0.146,0.854
279.1,1,0,0.146,1,0.146,0.854
279.2,1,0,0.146,1,0.146,0.854
279.3,1,0,0.146,1,0.146,0.854
279.4,1,0,0.146,1,0.146,0.854
279.5,1,0,0.146,1,0.146,0.854
279.6,1,0,0.146,1,0.146,0.854
279.7,1,0,0.146,1,0.146,0.854
279.8,1,0,0.146,1,0.146,0.854
279.9,1,0,0.146,1,0.146,0.854
280,1,0,0.146,1,0.146,0.854
280.1,1,0,0.146,1,0.146,0.854
280.2,1,0,0.146,1,0.146,0.854
280.3,1,0,0.146,1,0.146,0.854
280.4,1,0,0.146,1,0.146,0.854
280.5,1,0,0.146,1,0.146,0.854
280.6,1,0,0.146,1,0.146,0.854
280.7,1,0,0.146,1,0.146,0.854
280.8,1,0,0.146,1,0.146,0.854
280.9,1,0,0.146,1,0.146,0.854
281,1,0,0.146,1,0.146,0.854
281.1,1,0,0.146,1,0.146,0.854
281.2,1,0,0.146,1,0.146,0.854
281.3,1,0,0.146,1,0.146,0.854
281.4,1,0,0.146,1,0.146,0.854
281.5,1,0,0.146,1,0.146,0.854
281.6,1,0,0.146,1,0.146,0.854
281.7,1,0,0.146,1,0.146,0.854
281.8,1,0,0.146,1,0.146,0.854
281.9,1,0,0.146,1,0.146,0.854
282,1,0,0.146,1,0.146,0.854
282.1,1,0,0.146,1,0.146,0.854
282.2,1,0,0.146,1,0.146,0.854
282.3,1,0,0.146,1,0.146,0.854
282.4,1,0,0.146,1,0.146,0.854
282.5,1,0,0.146,1,0.146,0.854
282.6,1,0,0.146,1,0.146,0.854
282.7,1,0,0.146,1,0.146,0.854
282.8,1,0,0.146,1,0.146,0.854
282.9,1,0,0.146,1,0.146,0.854
283,1,0,0.146,1,0.146,0.854
283.1,1,0,0.146,1,0.146,0.854
283.2,1,0,0.146,1,0.146,0.854
283.3,1,0,0.146,1,0.146,0.854
283.4,1,0,0.146,1,0.146,0.854
283.5,1,0,0.146,1,0.146,0.854
283.6,1,0,0.146,1,0.146,0.854
283.7,1,0,0.146,1,0.146,0.854
283.8,1,0,0.146,1,0.146,0.854
283.9,1,0,0.146,1,0.146,0.854
284,1,0,0.146,1,0.146,0.854
284.1,1,0,0.146,1,0.146,0.854
284.2,1,0,0.146,1,0.146,0.854
284.3,1,0,0.146,1,0.146,0.854
284.4,1,0,0.146,1,0.146,0.854
284.5,1,0,0.146,1,0.146,0.854
284.6,1,0,0.146,1,0.146,0.854
284.7,1,0,0.146,1,0.146,0.854
284.8,1,0,0.146,1,0.146,0.854
284.9,1,0,0.146,1,0.146,0.854
285,1,0,0.146,1,0.146,0.854
285.1,1,0,0.146,1,0.146,0.854
285.2,1,0,0.146,1,0.146,0.854
285.3,1,0,0.146,1,0.146,0.854
285.4,1,0,0.146,1,0.146,0.854
285.5,1,0,0.146,1,0.146,0.854
285.6,1,0,0.146,1,0.146,0.854
285.7,1,0,0.146,1,0.146,0.854
285.8,1,0,0.146,1,0.146,0.854
285.9,1,0,0.146,1,0.146,0.854
286,1,0,0.146,1,0.146,0.854
286.1,1,0,0.146,1,0.146,0.854
286.2,1,0,0.146,1,0.146,0.854
286.3,1,0,0.146,1,0.146,0.854
286.4,1,0,0.146,1,0.146,0.854
286.5,1,0,0.146,1,0.146,0.854
286.6,1,0,0.146,1,0.146,0.854
286.7,1,0,0.146,1,0.146,0.854
286.8,1,0,0.146,1,0.146,0.854
286.9,1,0,0.146,1,0.146,0.854
287,1,0,0.146,1,0.146,0.854
287.1,1,0,0.146,1,0.146,0.854
287.2,1,0,0.146,1,0.146,0.854
287.3,1,0,0.146,1,0.146,0.854
287.4,1,0,0.146,1,0.146,0.854
287.5,1,0,0.146,1,0.146,0.854
287.6,1,0,0.146,1,0.146,0.854
287.7,1,0,0.146,1,0.146,0.854
287.8,1,0,0.146,1,0.146,0.854
287.9,1,0,0.146,1,0.146,0.854
288,1,0,0.146,1,0.146,0.854
288.1,1,0,0.146,1,0.146,0.854
288.2,1,0,0.146,1,0.146,0.854
288.3,1,0,0.146,1,0.146,0.854
288.4,1,0,0.146,1,0.146,0.854
288.5,1,0,0.146,1,0.146,0.854
288.6,1,0,0.146,1,0.146,0.854
288.7,1,0,0.146,1,0.146,0.854
288.8,1,0,0.146,1,0.146,0.854
288.9,1,0,0.146,1,0.146,0.854
289,1,0,0.146,1,0.146,0.854
289.1,1,0,0.146,1,0.146,0.854
289.2,1,0,0.146,1,0.146,0.854
289.3,1,0,0.146,1,0.146,0.854
289.4,1,0,0.146,1,0.146,0.854
289.5,1,0,0.146,1,0.146,0.854
289.6,1,0,0.146,1,0.146,0.854
289.7,1,0,0.146,1,0.146,0.854
289.8,1,0,0.146,1,0.146,0.854
289.9,1,0,0.146,1,0.146,0.854
290,1,0,0.146,1,0.146,0.854
290.1,1,0,0.146,1,0.146,0.854
290.2,1,0,0.146,1,0.146,0.854
290.3,1,0,0.146,1,0.146,0.854
290.4,1,0,0.146,1,0.146,0.854
290.5,1,0,0.146,1,0.146,0.854
290.6,1,0,0.146,1,0.146,0.854
290.7,1,0,0.146,1,0.146,0.854
290.8,1,0,0.146,1,0.146,0.854
290.9,1,0,0.146,1,0.146,0.854
291,1,0,0.146,1,0.146,0.854
291.1,1,0,0.146,1,0.146,0.854
291.2,1,0,0.146,1,0.146,0.854
291.3,1,0,0.146,1,0.146,0.854
291.4,1,0,0.146,1,0.146,0.854
291.5,1,0,0.146,1,0.146,0.854
291.6,1,0,0.146,1,0.146,0.854
291.7,1,0,0.146,1,0.146,0.854
291.8,1,0,0.146,1,0.146,0.854
291.9,1,0,0.146,1,0.146,0.854
292,1,0,0.146,1,0.146,0.854
292.1,1,0,0.146,1,0.146,0.854
292.2,1,0,0.146,1,0.146,0.854
292.3,1,0,0.146,1,0.146,0.854
292.4,1,0,0.146,1,0.146,0.854
292.5,1,0,0.146,1,0.146,0.854
292.6,1,0,0.146,1,0.146,0.854
292.7,1,0,0.146,1,0.146,0.854
292.8,1,0,0.146,1,0.146,0.854
292.9,1,0,0.146,1,0.146,0.854
293,1,0,0.146,1,0.146,0.854
293.1,1,0,0.146,1,0.146,0.854
293.2,1,0,0.146,1,0.146,0.854
293.3,1,0,0.146,1,0.146,0.854
293.4,1,0,0.146,1,0.146,0.854
293.5,1,0,0.146,1,0.146,0.854
293.6,1,0,0.146,1,0.146,0.854
293.7,1,0,0.146,1,0.146,0.854
293.8,1,0,0.146,1,0.146,0.854
293.9,1,0,0.146,1,0.146,0.854
294,1,0,0.146,1,0.146,0.854
294.1,1,0,0.146,1,0.146,0.854
294.2,1,0,0.146,1,0.146,0.854
294.3,1,0,0.146,1,0.146,0.854
294.4,1,0,0.146,1,0.146,0.854
294.5,1,0,0.146,1,0.146,0.854
294.6,1,0,0.146,1,0.146,0.854
294.7,1,0,0.146,1,0.146,0.854
294.8,1,0,0.146,1,0.146,0.854
294.9,1,0,0.146,1,0.146,0.854
295,1,0,0.146,1,0.146,0.854
295.1,1,0,0.146,1,0.146,0.854
295.2,1,0,0.146,1,0.146,0.854
295.3,1,0,0.146,1,0.146,0.854
295.4,1,0,0.146,1,0.146,0.854
295.5,1,0,0.146,1,0.146,0.854
295.6,1,0,0.146,1,0.146,0.854
295.7,1,0,0.146,1,0.146,0.854
295.8,1,0,0.146,1,0.146,0.854
295.9,1,0,0.146,1,0.146,0.854
296,1,0,0.146,1,0.146,0.854
296.1,1,0,0.146,1,0.146,0.854
296.2,1,0,0.146,1,0.146,0.854
296.3,1,0,0.146,1,0.146,0.854
296.4,1,0,0.146,1,0.146,0.854
296.5,1,0,0.146,1,0.146,0.854
296.6,1,0,0.146,1,0.146,0.854
296.7,1,0,0.146,1,0.146,0.854
296.8,1,0,0.146,1,0.146,0.854
296.9,1,0,0.146,1,0.146,0.854
297,1,0,0.146,1,0.146,0.854
297.1,1,0,0.146,1,0.146,0.854
297.2,1,0,0.146,1,0.146,0.854
297.3,1,0,0.146,1,0.146,0.854
297.4,1,0,0.146,1,0.146,0.854
297.5,1,0,0.146,1,0.146,0.854
297.6,1,0,0.146,1,0.146,0.854
297.7,1,0,0.146,1,0.146,0.854
297.8,1,0,0.146,1,0.146,0.854
297.9,1,0,0.146,1,0.146,0.854
298,1,0,0.146,1,0.146,0.854
298.1,1,0,0.146,1,0.146,0.854
298.2,1,0,0.146,1,0.146,0.854
298.3,1,0,0.146,1,0.146,0.854
298.4,1,0,0.146,1,0.146,0.854
298.5,1,0,0.146,1,0.146,0.854
298.6,1,0,0.146,1,0.146,0.854
298.7,1,0,0.146,1,0.146,0.854
298.8,1,0,0.146,1,0.146,0.854
298.9,1,0,0.146,1,0.146,0.854
299,1,0,0.146,1,0.146,0.854
299.1,1,0,0.146,1,0.146,0.854
299.2,1,0,0.146,1,0.146,0.854
299.3,1,0,0.146,1,0.146,0.854
299.4,1,0,0.146,1,0.146,0.854
299.5,1,0,0.146,1,0.146,0.854
299.6,1,0,0.146,1,0.146,0.854
299.7,1,0,0.146,1,0.146,0.854
299.8,1,0,0.146,1,0.146,0.854
299.9,1,0,0.146,1,0.146,0.854
300,1,0,0.146,1,0.146,0.854
300.1,1,0,0.146,1,0.146,0.854
300.2,1,0,0.146,1,0.146,0.854
300.3,1,0,0.146,1,0.146,0.854
300.4,1,0,0.146,1,0.146,0.854
300.5,1,0,0.146,1,0.146,0.854
300.6,1,0,0.146,1,0.146,0.854
300.7,1,0,0.146,1,0.146,0.854
300.8,1,0,0.146,1,0.146,0.854
300.9,1,0,0.146,1,0.146,0.854
301,1,0,0.146,1,0.146,0.854
301.1,1,0,0.146,1,0.146,0.854
301.2,1,0,0.146,1,0.146,0.854
301.3,1,0,0.146,1,0.146,0.854
301.4,1,0,0.146,1,0.146,0.854
301.5,1,0,0.146,1,0.146,0.854
301.6,1,0,0.146,1,0.146,0.854
301.7,1,0,0.146,1,0.146,0.854
301.8,1,0,0.146,1,0.146,0.854
301.9,1,0,0.146,1,0.146,0.854
302,1,0,0.146,1,0.146,0.854
302.1,1,0,0.146,1,0.146,0.854
302.2,1,0,0.146,1,0.146,0.854
302.3,1,0,0.146,1,0.146,0.854
302.4,1,0,0.146,1,0.146,0.854
302.5,1,0,0.146,1,0.146,0.854
302.6,1,0,0.146,1,0.146,0.854
302.7,1,0,0.146,1,0.146,0.854
302.8,1,0,0.146,1,0.146,0.854
302.9,1,0,0.146,1,0.146,0.854
303,1,0,0.146,1,0.146,0.854
303.1,1,0,0.146,1,0.146,0.854
303.2,1,0,0.146,1,0.146,0.854
303.3,1,0,0.146,1,0.146,0.854
303.4,1,0,0.146,1,0.146,0.854
303.5,1,0,0.146,1,0.146,0.854
303.6,1,0,0.146,1,0.146,0.854
303.7,1,0,0.146,1,0.146,0.854
303.8,1,0,0.146,1,0.146,0.854
303.9,1,0,0.146,1,0.146,0.854
304,1,0,0.146,1,0.146,0.854
304.1,1,0,0.146,1,0.146,0.854
304.2,1,0,0.146,1,0.146,0.854
304.3,1,0,0.146,1,0.146,0.854
304.4,1,0,0.146,1,0.146,0.854
304.5,1,0,0.146,1,0.146,0.854
304.6,1,0,0.146,1,0.146,0.854
304.7,1,0,0.146,1,0.146,0.854
304.8,1,0,0.146,1,0.146,0.854
304.9,1,0,0.146,1,0.146,0.854
305,1,0,0.146,1,0.146,0.854
305.1,1,0,0.146,1,0.146,0.854
305.2,1,0,0.146,1,0.146,0.854
305.3,1,0,0.146,1,0.146,0.854
305.4,1,0,0.146,1,0.146,0.854
305.5,1,0,0.146,1,0.146,0.854
305.6,1,0,0.146,1,0.146,0.854
305.7,1,0,0.146,1,0.146,0.854
305.8,1,0,0.146,1,0.146,0.854
305.9,1,0,0.146,1,0.146,0.854
306,1,0,0.146,1,0.146,0.854
306.1,1,0,0.146,1,0.146,0.854
306.2,1,0,0.146,1,0.146,0.854
306.3,1,0,0.146,1,0.146,0.854
306.4,1,0,0.146,1,0.146,0.854
306.5,1,0,0.146,1,0.146,0.854
306.6,1,0,0.146,1,0.146,0.854
306.7,1,0,0.146,1,0.146,0.854
306.8,1,0,0.146,1,0.146,0.854
306.9,1,0,0.146,1,0.146,0.854
307,1,0,0.146,1,0.146,0.854
307.1,1,0,0.146,1,0.146,0.854
307.2,1,0,0.146,1,0.146,0.854
307.3,1,0,0.146,1,0.146,0.854
307.4,1,0,0.146,1,0.146,0.854
307.5,1,0,0.146,1,0.146,0.854
307.6,1,0,0.146,1,0.146,0.854
307.7,1,0,0.146,1,0.146,0.854
307.8,1,0,0.146,1,0.146,0.854
307.9,1,0,0.146,1,0.146,0.854
308,1,0,0.146,1,0.146,0.854
308.1,1,0,0.146,1,0.146,0.854
308.2,1,0,0.146,1,0.146,0.854
308.3,1,0,0.146,1,0.146,0.854
308.4,1,0,0.146,1,0.146,0.854
308.5,1,0,0.146,1,0.146,0.854
308.6,1,0,0.146,1,0.146,0.854
308.7,1,0,0.146,1,0.146,0.854
308.8,1,0,0.146,1,0.146,0.854
308.9,1,0,0.146,1,0.146,0.854
309,1,0,0.146,1,0.146,0.854
309.1,1,0,0.146,1,0.146,0.854
309.2,1,0,0.146,1,0.146,0.854
309.3,1,0,0.146,1,0.146,0.854
309.4,1,0,0.146,1,0.146,0.854
309.5,1,0,0.146,1,0.146,0.854
309.6,1,0,0.146,1,0.146,0.854
309.7,1,0,0.146,1,0.146,0.854
309.8,1,0,0.146,1,0.146,0.854
309.9,1,0,0.146,1,0.146,0.854
310,1,0,0.146,1,0.146,0.854
310.1,1,0,0.146,1,0.146,0.854
310.2,1,0,0.146,1,0.146,0.854
310.3,1,0,0.146,1,0.146,0.854
310.4,1,0,0.146,1,0.146,0.854
310.5,1,0,0.146,1,0.146,0.854
310.6,1,0,0.146,1,0.146,0.854
310.7,1,0,0.146,1,0.146,0.854
310.8,1,0,0.146,1,0.146,0.854
310.9,1,0,0.146,1,0.146,0.854
311,1,0,0.146,1,0.146,0.854
311.1,1,0,0.146,1,0.146,0.854
311.2,1,0,0.146,1,0.146,0.854
311.3,1,0,0.146,1,0.146,0.854
311.4,1,0,0.146,1,0.146,0.854
311.5,1,0,0.146,1,0.146,0.854
311.6,1,0,0.146,1,0.146,0.854
311.7,1,0,0.146,1,0.146,0.854
311.8,1,0,0.146,1,0.146,0.854
311.9,1,0,0.146,1,0.146,0.854
312,1,0,0.146,1,0.146,0.854
312.1,1,0,0.146,1,0.146,0.854
312.2,1,0,0.146,1,0.146,0.854
312.3,1,0,0.146,1,0.146,0.854
312.4,1,0,0.146,1,0.146,0.854
312.5,1,0,0.146,1,0.146,0.854
312.6,1,0,0.146,1,0.146,0.854
312.7,1,0,0.146,1,0.146,0.854
312.8,1,0,0.146,1,0.146,0.854
312.9,1,0,0.146,1,0.146,0.854
313,1,0,0.146,1,0.146,0.854
313.1,1,0,0.146,1,0.146,0.854
313.2,1,0,0.146,1,0.146,0.854
313.3,1,0,0.146,1,0.146,0.854
313.4,1,0,0.146,1,0.146,0.854
313.5,1,0,0.146,1,0.146,0.854
313.6,1,0,0.146,1,0.146,0.854
313.7,1,0,0.146,1,0.146,0.854
313.8,1,0,0.146,1,0.146,0.854
313.9,1,0,0.146,1,0.146,0.854
314,1,0,0.146,1,0.146,0.854
314.1,1,0,0.146,1,0.146,0.854
314.2,1,0,0.146,1,0.146,0.854
314.3,1,0,0.146,1,0.146,0.854
314.4,1,0,0.146,1,0.146,0.854
314.5,1,0,0.146,1,0.146,0.854
314.6,1,0,0.146,1,0.146,0.854
314.7,1,0,0.146,1,0.146,0.854
314.8,1,0,0.146,1,0.146,0.854
314.9,1,0,0.146,1,0.146,0.854
315,1,0,0.146,1,0.146,0.854
315.1,1,0,0.146,1,0.146,0.854
315.2,1,0,0.146,1,0.146,0.854
315.3,1,0,0.146,1,0.146,0.854
315.4,1,0,0.146,1,0.146,0.854
315.5,1,0,0.146,1,0.146,0.854
315.6,1,0,0.146,1,0.146,0.854
315.7,1,0,0.146,1,0.146,0.854
315.8,1,0,0.146,1,0.146,0.854
315.9,1,0,0.146,1,0.146,0.854
316,1,0,0.146,1,0.146,0.854
316.1,1,0,0.146,1,0.146,0.854
316.2,1,0,0.146,1,0.146,0.854
316.3,1,0,0.146,1,0.146,0.854
316.4,1,0,0.146,1,0.146,0.854
316.5,1,0,0.146,1,0.146,0.854
316.6,1,0,0.146,1,0.146,0.854
316.7,1,0,0.146,1,0.146,0.854
316.8,1,0,0.146,1,0.146,0.854
316.9,1,0,0.146,1,0.146,0.854
317,1,0,0.146,1,0.146,0.854
317.1,1,0,0.146,1,0.146,0.854
317.2,1,0,0.146,1,0.146,0.854
317.3,1,0,0.146,1,0.146,0.854
317.4,1,0,0.146,1,0.146,0.854
317.5,1,0,0.146,1,0.146,0.854
317.6,1,0,0.146,1,0.146,0.854
317.7,1,0,0.146,1,0.146,0.854
317.8,1,0,0.146,1,0.146,0.854
317.9,1,0,0.146,1,0.146,0.854
318,1,0,0.146,1,0.146,0.854
318.1,1,0,0.146,1,0.146,0.854
318.2,1,0,0.146,1,0.146,0.854
318.3,1,0,0.146,1,0.146,0.854
318.4,1,0,0.146,1,0.146,0.854
318.5,1,0,0.146,1,0.146,0.854
318.6,1,0,0.146,1,0.146,0.854
318.7,1,0,0.146,1,0.146,0.854
318.8,1,0,0.146,1,0.146,0.854
318.9,1,0,0.146,1,0.146,0.854
319,1,0,0.146,1,0.146,0.854
319.1,1,0,0.146,1,0.146,0.854
319.2,1,0,0.146,1,0.146,0.854
319.3,1,0,0.146,1,0.146,0.854
319.4,1,0,0.146,1,0.146,0.854
319.5,1,0,0.146,1,0.146,0.854
319.6,1,0,0.146,1,0.146,0.854
319.7,1,0,0.146,1,0.146,0.854
319.8,1,0,0.146,1,0.146,0.854
319.9,1,0,0.146,1,0.146,0.854
320,1,0,0.146,1,0.146,0.854
320.1,1,0,0.146,1,0.146,0.854
320.2,1,0,0.146,1,0.146,0.854
320.3,1,0,0.146,1,0.146,0.854
320.4,1,0,0.146,1,0.146,0.854
320.5,1,0,0.146,1,0.146,0.854
320.6,1,0,0.146,1,0.146,0.854
320.7,1,0,0.146,1,0.146,0.854
320.8,1,0,0.146,1,0.146,0.854
320.9,1,0,0.146,1,0.146,0.854
321,1,0,0.146,1,0.146,0.854
321.1,1,0,0.146,1,0.146,0.854
321.2,1,0,0.146,1,0.146,0.854
321.3,1,0,0.146,1,0.146,0.854
321.4,1,0,0.146,1,0.146,0.854
321.5,1,0,0.146,1,0.146,0.854
321.6,1,0,0.146,1,0.146,0.854
321.7,1,0,0.146,1,0.146,0.854
321.8,1,0,0.146,1,0.146,0.854
321.9,1,0,0.146,1,0.146,0.854
322,1,0,0.146,1,0.146,0.854
322.1,1,0,0.146,1,0.146,0.854
322.2,1,0,0.146,1,0.146,0.854
322.3,1,0,0.146,1,0.146,0.854
322.4,1,0,0.146,1,0.146,0.854
322.5,1,0,0.146,1,0.146,0.854
322.6,1,0,0.146,1,0.146,0.854
322.7,1,0,0.146,1,0.146,0.854
322.8,1,0,0.146,1,0.146,0.854
322.9,1,0,0.146,1,0.146,0.854
323,1,0,0.146,1,0.146,0.854
323.1,1,0,0.146,1,0.146,0.854
323.2,1,0,0.146,1,0.146,0.854
323.3,1,0,0.146,1,0.146,0.854
323.4,1,0,0.146,1,0.146,0.854
323.5,1,0,0.146,1,0.146,0.854
323.6,1,0,0.146,1,0.146,0.854
323.7,1,0,0.146,1,0.146,0.854
323.8,1,0,0.146,1,0.146,0.854
323.9,1,0,0.146,1,0.146,0.854
324,1,0,0.146,1,0.146,0.854
324.1,1,0,0.146,1,0.146,0.854
324.2,1,0,0.146,1,0.146,0.854
324.3,1,0,0.146,1,0.146,0.854
324.4,1,0,0.146,1,0.146,0.854
324.5,1,0,0.146,1,0.146,0.854
324.6,1,0,0.146,1,0.146,0.854
324.7,1,0,0.146,1,0.146,0.854
324.8,1,0,0.146,1,0.146,0.854
324.9,1,0,0.146,1,0.146,0.854
325,1,0,0.146,1,0.146,0.854
325.1,1,0,0.146,1,0.146,0.854
325.2,1,0,0.146,1,0.146,0.854
325.3,1,0,0.146,1,0.146,0.854
325.4,1,0,0.146,1,0.146,0.854
325.5,1,0,0.146,1,0.146,0.854
325.6,1,0,0.146,1,0.146,0.854
325.7,1,0,0.146,1,0.146,0.854
325.8,1,0,0.146,1,0.146,0.854
325.9,1,0,0.146,1,0.146,0.854
326,1,0,0.146,1,0.146,0.854
326.1,1,0,0.146,1,0.146,0.854
326.2,1,0,0.146,1,0.146,0.854
326.3,1,0,0.146,1,0.146,0.854
326.4,1,0,0.146,1,0.146,0.854
326.5,1,0,0.146,1,0.146,0.854
326.6,1,0,0.146,1,0.146,0.854
326.7,1,0,0.146,1,0.146,0.854
326.8,1,0,0.146,1,0.146,0.854
326.9,1,0,0.146,1,0.146,0.854
327,1,0,0.146,1,0.146,0.854
327.1,1,0,0.146,1,0.146,0.854
327.2,1,0,0.146,1,0.146,0.854
327.3,1,0,0.146,1,0.146,0.854
327.4,1,0,0.146,1,0.146,0.854
327.5,1,0,0.146,1,0.146,0.854
327.6,1,0,0.146,1,0.146,0.854
327.7,1,0,0.146,1,0.146,0.854
327.8,1,0,0.146,1,0.146,0.854
327.9,1,0,0.146,1,0.146,0.854
328,1,0,0.146,1,0.146,0.854
328.1,1,0,0.146,1,0.146,0.854
328.2,1,0,0.146,1,0.146,0.854
328.3,1,0,0.146,1,0.146,0.854
328.4,1,0,0.146,1,0.146,0.854
328.5,1,0,0.146,1,0.146,0.854
328.6,1,0,0.146,1,0.146,0.854
328.7,1,0,0.146,1,0.146,0.854
328.8,1,0,0.146,1,0.146,0.854
328.9,1,0,0.146,1,0.146,0.854
329,1,0,0.146,1,0.146,0.854
329.1,1,0,0.146,1,0.146,0.854
329.2,1,0,0.146,1,0.146,0.854
329.3,1,0,0.146,1,0.146,0.854
329.4,1,0,0.146,1,0.146,0.854
329.5,1,0,0.146,1,0.146,0.854
329.6,1,0,0.146,1,0.146,0.854
329.7,1,0,0.146,1,0.146,0.854
329.8,1,0,0.146,1,0.146,0.854
329.9,1,0,0.146,1,0.146,0.854
330,1,0,0.146,1,0.146,0.854
330.1,1,0,0.146,1,0.146,0.854
330.2,1,0,0.146,1,0.146,0.854
330.3,1,0,0.146,1,0.146,0.854
330.4,1,0,0.146,1,0.146,0.854
330.5,1,0,0.146,1,0.146,0.854
330.6,1,0,0.146,1,0.146,0.854
330.7,1,0,0.146,1,0.146,0.854
330.8,1,0,0.146,1,0.146,0.854
330.9,1,0,0.146,1,0.146,0.854
331,1,0,0.146,1,0.146,0.854
331.1,1,0,0.146,1,0.146,0.854
331.2,1,0,0.146,1,0.146,0.854
331.3,1,0,0.146,1,0.146,0.854
331.4,1,0,0.146,1,0.146,0.854
331.5,1,0,0.146,1,0.146,0.854
331.6,1,0,0.146,1,0.146,0.854
331.7,1,0,0.146,1,0.146,0.854
331.8,1,0,0.146,1,0.146,0.854
331.9,1,0,0.146,1,0.146,0.854
332,1,0,0.146,1,0.146,0.854
332.1,1,0,0.146,1,0.146,0.854
332.2,1,0,0.146,1,0.146,0.854
332.3,1,0,0.146,1,0.146,0.854
332.4,1,0,0.146,1,0.146,0.854
332.5,1,0,0.146,1,0.146,0.854
332.6,1,0,0.146,1,0.146,0.854
332.7,1,0,0.146,1,0.146,0.854
332.8,1,0,0.146,1,0.146,0.854
332.9,1,0,0.146,1,0.146,0.854
333,1,0,0.146,1,0.146,0.854
333.1,1,0,0.146,1,0.146,0.854
333.2,1,0,0.146,1,0.146,0.854
333.3,1,0,0.146,1,0.146,0.854
333.4,1,0,0.146,1,0.146,0.854
333.5,1,0,0.146,1,0.146,0.854
333.6,1,0,0.146,1,0.146,0.854
333.7,1,0,0.146,1,0.146,0.854
333.8,1,0,0.146,1,0.146,0.854
333.9,1,0,0.146,1,0.146,0.854
334,1,0,0.146,1,0.146,0.854
334.1,1,0,0.146,1,0.146,0.854
334.2,1,0,0.146,1,0.146,0.854
334.3,1,0,0.146,1,0.146,0.854
334.4,1,0,0.146,1,0.146,0.854
334.5,1,0,0.146,1,0.146,0.854
334.6,1,0,0.146,1,0.146,0.854
334.7,1,0,0.146,1,0.146,0.854
334.8,1,0,0.146,1,0.146,0.854
334.9,1,0,0.146,1,0.146,0.854
335,1,0,0.146,1,0.146,0.854
335.1,1,0,0.146,1,0.146,0.854
335.2,1,0,0.146,1,0.146,0.854
335.3,1,0,0.146,1,0.146,0.854
335.4,1,0,0.146,1,0.146,0.854
335.5,1,0,0.146,1,0.146,0.854
335.6,1,0,0.146,1,0.146,0.854
335.7,1,0,0.146,1,0.146,0.854
335.8,1,0,0.146,1,0.146,0.854
335.9,1,0,0.146,1,0.146,0.854
336,1,0,0.146,1,0.146,0.854
336.1,1,0,0.146,1,0.146,0.854
336.2,1,0,0.146,1,0.146,0.854
336.3,1,0,0.146,1,0.146,0.854
336.4,1,0,0.146,1,0.146,0.854
336.5,1,0,0.146,1,0.146,0.854
336.6,1,0,0.146,1,0.146,0.854
336.7,1,0,0.146,1,0.146,0.854
336.8,1,0,0.146,1,0.146,0.854
336.9,1,0,0.146,1,0.146,0.854
337,1,0,0.146,1,0.146,0.854
337.1,1,0,0.146,1,0.146,0.854
337.2,1,0,0.146,1,0.146,0.854
337.3,1,0,0.146,1,0.146,0.854
337.4,1,0,0.146,1,0.146,0.854
337.5,1,0,0.146,1,0.146,0.854
337.6,1,0,0.146,1,0.146,0.854
337.7,1,0,0.146,1,0.146,0.854
337.8,1,0,0.146,1,0.146,0.854
337.9,1,0,0.146,1,0.146,0.854
338,1,0,0.146,1,0.146,0.854
338.1,1,0,0.146,1,0.146,0.854
338.2,1,0,0.146,1,0.146,0.854
338.3,1,0,0.146,1,0.146,0.854
338.4,1,0,0.146,1,0.146,0.854
338.5,1,0,0.146,1,0.146,0.854
338.6,1,0,0.146,1,0.146,0.854
338.7,1,0,0.146,1,0.146,0.854
338.8,1,0,0.146,1,0.146,0.854
338.9,1,0,0.146,1,0.146,0.854
339,1,0,0.146,1,0.146,0.854
339.1,1,0,0.146,1,0.146,0.854
339.2,1,0,0.146,1,0.146,0.854
339.3,1,0,0.146,1,0.146,0.854
339.4,1,0,0.146,1,0.146,0.854
339.5,1,0,0.146,1,0.146,0.854
339.6,1,0,0.146,1,0.146,0.854
339.7,1,0,0.146,1,0.146,0.854
339.8,1,0,0.146,1,0.146,0.854
339.9,1,0,0.146,1,0.146,0.854
340,1,0,0.146,1,0.146,0.854
340.1,1,0,0.146,1,0.146,0.854
