,Proliferation_0.5,Proliferation_1,Proliferation_3,Proliferation_6,Proliferation_24,Quiescence_1,Quiescence_6,Quiescence_24,Quiescence_96,Senescence_1,Senescence_6,Senescence_24,Senescence_96
ACK1 (Phospho-Tyr284),1.9896941489361704,1.33944892865788,1.3099725997168026,1.3659882718178682,0.6579136643607214,1.0718938031139509,1.3095300329342883,1.2854477016810744,0.9530976017231144,1.0874550531048865,1.3089233308877475,0.6137224079527088,1.1254632807137954
ALK (Phospho-Tyr1507),1.1103712248322146,1.0625880395259621,0.7938315360832516,0.9447738285129563,0.8291539994142471,1.106284014770132,1.0201122415887516,1.0148013241701297,0.8387388996075937,0.9951593058247866,0.9127227493635731,0.913701471481748,1.2833946741718987
ALK (Phospho-Tyr1604),0.8822850542833414,0.9903322501188382,0.9339654335734817,1.0918122593703246,0.9781601352823688,1.0782052328694718,1.0266002292580365,1.1313968075288412,0.9577974225773794,1.0053477291198942,1.0375820336153707,1.2839319112200698,1.410083133028155
BLNK (Phospho-Tyr96),0.7646757327251553,0.8531478670237262,0.8098523972363739,1.00583516697769,0.8168207690868765,0.6840317569542711,0.9064011781403086,0.9700109184538166,0.7265312312324417,1.0311398354876617,0.6829202586206896,1.0851468126498667,1.329172510518934
ETK (Phospho-Tyr40),0.8408611159470754,0.8443619268466196,1.0506713404901256,0.7712005196297639,0.7527671107169579,0.8383136552898689,0.954494124410559,1.207852898063503,0.9686218296913159,0.9177560955256697,0.9070094131207377,0.9350983626039497,0.9016012220325277
Pim-1 (Phospho-Tyr309),1.1492860200587085,1.2189193567332726,1.209129488335276,1.1538967820066168,1.202512157248583,1.1052390923221,1.1701293893074718,1.2907049410715385,1.0824102071112998,1.342761430234611,1.212252851069573,1.1404460862074934,1.2142415251562402
PLD1 (Phospho-Ser561),1.1140136718750002,1.316660128154832,1.334737827715356,1.5052316890881916,0.8263163286211843,1.4077467721782593,1.004959504959505,1.0248625687156423,1.43343067272334,1.3496689460544884,1.3144755747126438,1.3444906925656146,1.5446236559139785
BCR (Phospho-Tyr360),1.0162566075870647,1.0428438427712359,0.8466096483872771,0.8393012515895857,0.8892537925003136,1.000453791019911,1.002902495439809,0.9817852267895901,0.9523117701563564,1.023958682653162,0.9571395894092753,0.9072224724452659,1.3436045578558817
Breast tumor kinase (Phospho-Tyr447),0.6771714585068722,0.7925983501382073,0.7536887720004306,0.8639897800430688,0.7598478097760436,0.7911218444487503,0.7963307671762483,0.8032728741834831,0.6182125606867785,0.8197252013332663,0.7645521262692269,0.843431088589952,0.9576171218981339
ADD1 (Phospho-Ser726),0.713221777681661,0.7178878751556007,0.8667236888145874,0.8596831504957563,0.7629087862051073,0.9010778380980244,0.8160988922234599,0.8424645808583597,0.7408571704438541,0.8236623666648264,0.7433778785347811,0.7414421972498371,0.6759593704654538
