Time	TH	ErrorTH	H	HD=0	HD=1	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba
4.0900	0.0024	0.0006	0.2896	0.9918	0.0082	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C	0.000200	0.000200	A -- B -- C -- D	0.000400	0.000283	B -- C	0.000200	0.000200	B -- T -- C -- D	0.000800	0.000400	B -- T -- C	0.000600	0.000346	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000200	0.000200	C	0.016200	0.001786	A -- T -- C -- D	0.003800	0.000870	C -- D	0.967469	0.002507	A -- T -- C	0.000400	0.000283	D	0.004558	0.000949	A -- C -- D	0.002800	0.000747	T -- C -- D	0.000600	0.000346	B -- C -- D	0.000774	0.000387
4.1000	0.0025	0.0006	0.2859	0.9918	0.0082	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C	0.000200	0.000200	A -- B -- C -- D	0.000400	0.000283	B -- C	0.000200	0.000200	B -- T -- C -- D	0.000800	0.000400	B -- T -- C	0.000600	0.000346	B -- C -- D	0.000600	0.000346	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	A -- T -- C -- D	0.003667	0.000850	C -- D	0.967996	0.002489	A -- T -- C	0.000400	0.000283	D	0.004400	0.000936	A -- C -- D	0.002800	0.000747	T -- C -- D	0.000600	0.000346	C	0.016004	0.001775	A -- B -- T -- C -- D	0.000333	0.000240
4.1100	0.0026	0.0006	0.2861	0.9918	0.0082	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C	0.000200	0.000200	A -- B -- C -- D	0.000400	0.000283	B -- C	0.000200	0.000200	B -- T -- C -- D	0.000800	0.000400	B -- T -- C	0.000600	0.000346	B -- C -- D	0.000600	0.000346	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	A -- T -- C -- D	0.003600	0.000847	C -- D	0.968000	0.002489	A -- T -- C	0.000400	0.000283	D	0.004400	0.000936	A -- C -- D	0.002800	0.000747	T -- C -- D	0.000600	0.000346	C	0.016000	0.001775	A -- B -- T -- C -- D	0.000400	0.000283
4.1200	0.0025	0.0006	0.2840	0.9918	0.0082	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C	0.000200	0.000200	A -- B -- C -- D	0.000368	0.000261	B -- C	0.000200	0.000200	B -- T -- C -- D	0.000800	0.000400	B -- T -- C	0.000600	0.000346	B -- C -- D	0.000632	0.000348	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	A -- T -- C -- D	0.003600	0.000847	C -- D	0.968196	0.002482	A -- T -- C	0.000400	0.000283	D	0.004400	0.000936	A -- C -- D	0.002800	0.000747	T -- C -- D	0.000404	0.000283	C	0.016000	0.001775	A -- B -- T -- C -- D	0.000400	0.000283
4.1300	0.0023	0.0006	0.2823	0.9920	0.0080	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	A -- B -- C -- D	0.000200	0.000200	T -- C	0.000200	0.000200	T -- C -- D	0.000278	0.000215	B -- C	0.000200	0.000200	B -- T -- C -- D	0.000800	0.000400	B -- T -- C	0.000600	0.000346	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	A -- T -- C -- D	0.003600	0.000847	C -- D	0.968322	0.002475	A -- T -- C	0.000400	0.000283	D	0.004400	0.000936	A -- C -- D	0.002800	0.000747	C	0.016000	0.001775	A -- B -- T -- C -- D	0.000400	0.000283	B -- C -- D	0.000800	0.000400
4.1400	0.0023	0.0006	0.2803	0.9920	0.0080	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	A -- B -- C -- D	0.000200	0.000200	T -- C	0.000200	0.000200	T -- C -- D	0.000200	0.000200	B -- C	0.000200	0.000200	B -- T -- C -- D	0.000806	0.000400	B -- T -- C	0.000594	0.000343	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	A -- T -- C -- D	0.003600	0.000847	C -- D	0.968576	0.002464	A -- T -- C	0.000400	0.000283	D	0.004400	0.000936	A -- C -- D	0.002800	0.000747	C	0.015824	0.001760	A -- B -- T -- C -- D	0.000400	0.000283	B -- C -- D	0.000800	0.000400
4.1500	0.0022	0.0006	0.2779	0.9920	0.0080	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	A -- B -- C -- D	0.000200	0.000200	T -- C	0.000200	0.000200	T -- C -- D	0.000370	0.000243	B -- C	0.000200	0.000200	B -- T -- C -- D	0.000830	0.000389	B -- T -- C	0.000400	0.000283	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	A -- T -- C -- D	0.003600	0.000847	C -- D	0.969000	0.002451	A -- T -- C	0.000400	0.000283	D	0.004400	0.000936	A -- C -- D	0.002800	0.000747	C	0.015400	0.001742	A -- B -- T -- C -- D	0.000400	0.000283	B -- C -- D	0.000800	0.000400
4.1600	0.0022	0.0006	0.2782	0.9922	0.0078	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	A -- B -- C -- D	0.000285	0.000217	T -- C	0.000200	0.000200	T -- C -- D	0.000600	0.000346	B -- C	0.000200	0.000200	B -- T -- C	0.000400	0.000283	B -- C -- D	0.000800	0.000400	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	B -- T -- C -- D	0.000762	0.000382	A -- T -- C -- D	0.003600	0.000847	C -- D	0.969000	0.002451	A -- T -- C	0.000400	0.000283	D	0.004400	0.000936	A -- C -- D	0.002715	0.000729	C	0.015400	0.001742	A -- B -- T -- C -- D	0.000238	0.000204
4.1700	0.0023	0.0006	0.2758	0.9922	0.0078	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	A -- B -- C -- D	0.000400	0.000283	T -- C	0.000220	0.000201	T -- C -- D	0.000600	0.000346	B -- C	0.000200	0.000200	B -- T -- C	0.000380	0.000269	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000200	0.000200	C	0.015192	0.001728	B -- T -- C -- D	0.000800	0.000400	A -- T -- C -- D	0.003600	0.000847	C -- D	0.969347	0.002435	A -- T -- C	0.000400	0.000283	D	0.004400	0.000936	A -- C -- D	0.002600	0.000720	B -- C -- D	0.000661	0.000352
4.1800	0.0025	0.0006	0.2746	0.9922	0.0078	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C	0.000400	0.000283	T -- C -- D	0.000600	0.000346	B -- C	0.000200	0.000200	B -- T -- C	0.000200	0.000200	B -- C -- D	0.000600	0.000346	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000381	0.000270	C	0.015000	0.001719	B -- T -- C -- D	0.000800	0.000400	A -- T -- C -- D	0.003419	0.000823	C -- D	0.969600	0.002428	A -- T -- C	0.000400	0.000283	D	0.004400	0.000936	A -- B -- C -- D	0.000416	0.000283	A -- C -- D	0.002584	0.000716
4.1900	0.0025	0.0006	0.2740	0.9924	0.0076	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C	0.000400	0.000283	T -- C -- D	0.000526	0.000309	B -- C	0.000200	0.000200	B -- T -- C	0.000200	0.000200	B -- C -- D	0.000773	0.000387	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000400	0.000283	C	0.015000	0.001719	B -- T -- C -- D	0.000800	0.000400	A -- T -- C -- D	0.003400	0.000823	C -- D	0.969728	0.002420	A -- T -- C	0.000400	0.000283	D	0.004346	0.000926	A -- B -- C -- D	0.000495	0.000292	A -- C -- D	0.002332	0.000676
4.2000	0.0025	0.0006	0.2705	0.9924	0.0076	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000292	0.000220	T -- C	0.000400	0.000283	B -- C	0.000200	0.000200	B -- T -- C	0.000200	0.000200	B -- C -- D	0.000800	0.000400	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000400	0.000283	C	0.015000	0.001719	B -- T -- C -- D	0.000800	0.000400	A -- T -- C -- D	0.003400	0.000823	C -- D	0.970108	0.002406	A -- T -- C	0.000400	0.000283	D	0.004200	0.000915	A -- B -- C -- D	0.000600	0.000346	A -- C -- D	0.002200	0.000663
4.2100	0.0024	0.0006	0.2694	0.9924	0.0076	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000200	0.000200	T -- C	0.000400	0.000283	B -- C	0.000200	0.000200	B -- T -- C	0.000200	0.000200	B -- C -- D	0.000800	0.000400	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000400	0.000283	C	0.015000	0.001719	B -- T -- C -- D	0.000800	0.000400	A -- T -- C -- D	0.003400	0.000823	C -- D	0.970200	0.002405	A -- T -- C	0.000400	0.000283	D	0.004200	0.000915	A -- B -- C -- D	0.000600	0.000346	A -- C -- D	0.002200	0.000663
4.2200	0.0023	0.0006	0.2692	0.9924	0.0076	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000353	0.000249	T -- C	0.000208	0.000164	B -- C	0.000200	0.000200	B -- T -- C	0.000200	0.000200	B -- C -- D	0.000800	0.000400	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000400	0.000283	C	0.015044	0.001720	B -- T -- C -- D	0.000794	0.000397	A -- T -- C -- D	0.003400	0.000823	C -- D	0.970200	0.002405	A -- T -- C	0.000400	0.000283	D	0.004200	0.000915	A -- B -- C -- D	0.000600	0.000346	A -- C -- D	0.002200	0.000663
4.2300	0.0023	0.0006	0.2659	0.9924	0.0076	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000600	0.000346	B -- C	0.000200	0.000200	B -- T -- C	0.000200	0.000200	B -- C -- D	0.000800	0.000400	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000400	0.000283	C	0.014858	0.001709	B -- T -- C -- D	0.000600	0.000346	A -- T -- C -- D	0.003400	0.000823	C -- D	0.970542	0.002390	A -- T -- C	0.000400	0.000283	D	0.004200	0.000915	A -- B -- C -- D	0.000600	0.000346	A -- C -- D	0.002200	0.000663
4.2400	0.0023	0.0006	0.2655	0.9924	0.0076	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000600	0.000346	B -- C	0.000190	0.000190	B -- T -- C	0.000200	0.000200	A -- B -- C	0.000200	0.000200	<nil>	0.000400	0.000283	A -- B -- T -- C -- D	0.000400	0.000283	C	0.014810	0.001708	B -- T -- C -- D	0.000600	0.000346	A -- T -- C -- D	0.003400	0.000823	C -- D	0.970600	0.002389	A -- T -- C	0.000400	0.000283	D	0.004200	0.000915	A -- B -- C -- D	0.000592	0.000342	A -- C -- D	0.002200	0.000663	B -- C -- D	0.000808	0.000400
4.2500	0.0020	0.0006	0.2633	0.9927	0.0073	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000600	0.000346	B -- T -- C	0.000200	0.000200	A -- B -- C -- D	0.000317	0.000232	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000545	0.000318	C	0.014928	0.001712	B -- T -- C -- D	0.000600	0.000346	A -- T -- C -- D	0.003255	0.000801	C -- D	0.970721	0.002381	A -- T -- C	0.000400	0.000283	D	0.004151	0.000905	A -- C -- D	0.002200	0.000663	B -- C -- D	0.001083	0.000455
4.2600	0.0019	0.0006	0.2601	0.9928	0.0072	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000497	0.000299	B -- T -- C	0.000200	0.000200	A -- B -- C -- D	0.000200	0.000200	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000600	0.000346	C	0.014800	0.001708	B -- T -- C -- D	0.000600	0.000346	A -- T -- C -- D	0.003200	0.000799	C -- D	0.971103	0.002367	A -- T -- C	0.000400	0.000283	D	0.004000	0.000893	A -- C -- D	0.002200	0.000663	B -- C -- D	0.001200	0.000490
4.2700	0.0018	0.0005	0.2586	0.9929	0.0071	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000400	0.000283	B -- T -- C	0.000200	0.000200	A -- B -- C -- D	0.000060	0.000060	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000600	0.000346	C	0.014800	0.001708	B -- T -- C -- D	0.000600	0.000346	A -- T -- C -- D	0.003200	0.000799	C -- D	0.971200	0.002365	A -- T -- C	0.000400	0.000283	D	0.004000	0.000893	A -- C -- D	0.002200	0.000663	B -- C -- D	0.001340	0.000509
4.2800	0.0016	0.0005	0.2555	0.9930	0.0070	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000400	0.000283	B -- T -- C	0.000200	0.000200	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000600	0.000346	C	0.014469	0.001686	B -- T -- C -- D	0.000600	0.000346	A -- T -- C -- D	0.003394	0.000822	C -- D	0.971531	0.002350	A -- T -- C	0.000206	0.000200	D	0.004000	0.000893	A -- C -- D	0.002200	0.000663	B -- C -- D	0.001400	0.000529
4.2900	0.0015	0.0005	0.2517	0.9932	0.0068	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000400	0.000283	B -- T -- C	0.000200	0.000200	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000498	0.000292	C	0.014400	0.001685	B -- T -- C -- D	0.000763	0.000383	A -- T -- C -- D	0.003338	0.000811	C -- D	0.971994	0.002329	A -- T -- C	0.000200	0.000200	D	0.003858	0.000872	A -- C -- D	0.002200	0.000663	B -- C -- D	0.001148	0.000464
4.3000	0.0016	0.0005	0.2501	0.9932	0.0068	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000400	0.000283	B -- T -- C	0.000200	0.000200	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000600	0.000346	C	0.014400	0.001685	B -- T -- C -- D	0.000800	0.000400	A -- T -- C -- D	0.003200	0.000799	C -- D	0.972200	0.002325	A -- T -- C	0.000200	0.000200	D	0.003800	0.000870	A -- C -- D	0.002200	0.000663	B -- C -- D	0.001000	0.000447
4.3100	0.0016	0.0005	0.2501	0.9932	0.0068	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000400	0.000283	B -- T -- C	0.000200	0.000200	<nil>	0.000400	0.000283	A -- B -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000600	0.000346	C	0.014400	0.001685	B -- T -- C -- D	0.000800	0.000400	A -- T -- C -- D	0.003200	0.000799	C -- D	0.972200	0.002325	A -- T -- C	0.000200	0.000200	D	0.003800	0.000870	A -- C -- D	0.002200	0.000663	B -- C -- D	0.001000	0.000447
4.3200	0.0017	0.0005	0.2490	0.9934	0.0066	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000302	0.000225	B -- T -- C	0.000200	0.000200	B -- C -- D	0.001000	0.000447	<nil>	0.000400	0.000283	A -- B -- C	0.000001	0.000001	A -- B -- T -- C -- D	0.000600	0.000346	C	0.014400	0.001685	B -- T -- C -- D	0.000800	0.000400	A -- T -- C -- D	0.003200	0.000799	C -- D	0.972298	0.002319	A -- T -- C	0.000200	0.000200	D	0.003800	0.000870	A -- C -- D	0.002200	0.000663	B -- C	0.000199	0.000199
4.3300	0.0018	0.0005	0.2462	0.9934	0.0066	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000200	0.000200	A -- B -- C -- D	0.000014	0.000014	B -- T -- C	0.000200	0.000200	<nil>	0.000400	0.000283	A -- B -- T -- C -- D	0.000791	0.000396	C	0.014281	0.001675	B -- T -- C -- D	0.000800	0.000400	A -- T -- C -- D	0.003009	0.000774	C -- D	0.972649	0.002303	A -- T -- C	0.000200	0.000200	D	0.003800	0.000870	A -- C -- D	0.002186	0.000658	B -- C	0.000200	0.000200	B -- C -- D	0.000870	0.000406
4.3400	0.0018	0.0006	0.2435	0.9934	0.0066	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000019	0.000019	A -- B -- C -- D	0.000200	0.000200	B -- T -- C	0.000200	0.000200	<nil>	0.000400	0.000283	A -- B -- T -- C -- D	0.000800	0.000400	C	0.014200	0.001673	B -- T -- C -- D	0.000800	0.000400	A -- T -- C -- D	0.003000	0.000774	C -- D	0.972981	0.002292	A -- T -- C	0.000200	0.000200	D	0.003800	0.000870	A -- C -- D	0.002000	0.000632	B -- C	0.000200	0.000200	B -- C -- D	0.000800	0.000400
4.3500	0.0018	0.0006	0.2433	0.9934	0.0066	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	A -- B -- C -- D	0.000235	0.000203	B -- T -- C	0.000200	0.000200	<nil>	0.000400	0.000283	A -- B -- T -- C -- D	0.000800	0.000400	C	0.014200	0.001673	B -- T -- C -- D	0.000800	0.000400	A -- T -- C -- D	0.003000	0.000774	C -- D	0.973000	0.002292	A -- T -- C	0.000200	0.000200	D	0.003800	0.000870	A -- C -- D	0.001965	0.000622	B -- C	0.000200	0.000200	B -- C -- D	0.000800	0.000400
4.3600	0.0019	0.0006	0.2422	0.9935	0.0065	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	A -- B -- C -- D	0.000400	0.000283	T -- C -- D	0.000023	0.000023	B -- T -- C	0.000200	0.000200	<nil>	0.000400	0.000283	A -- B -- T -- C -- D	0.000674	0.000354	C	0.013935	0.001653	B -- T -- C -- D	0.000903	0.000413	A -- T -- C -- D	0.003000	0.000774	C -- D	0.973265	0.002278	A -- T -- C	0.000200	0.000200	D	0.003800	0.000870	A -- C -- D	0.001800	0.000600	B -- C	0.000200	0.000200	B -- C -- D	0.000800	0.000400
4.3700	0.0020	0.0006	0.2421	0.9936	0.0064	A -- D	0.000200	0.000200	A -- B -- C -- D	0.000400	0.000283	A -- B -- T -- C	0.000208	0.000200	T -- C -- D	0.000383	0.000271	B -- T -- C	0.000200	0.000200	<nil>	0.000400	0.000283	A -- B -- T -- C -- D	0.000592	0.000342	C	0.013800	0.001650	B -- T -- C -- D	0.000617	0.000347	A -- T -- C -- D	0.003000	0.000774	C -- D	0.973400	0.002276	A -- T -- C	0.000200	0.000200	D	0.003800	0.000870	A -- C -- D	0.001800	0.000600	B -- C	0.000200	0.000200	B -- C -- D	0.000800	0.000400
4.3800	0.0019	0.0006	0.2394	0.9936	0.0064	A -- D	0.000200	0.000200	A -- B -- C -- D	0.000400	0.000283	A -- B -- T -- C	0.000259	0.000208	T -- C -- D	0.000356	0.000230	B -- T -- C	0.000341	0.000245	<nil>	0.000400	0.000283	A -- B -- T -- C -- D	0.000400	0.000283	C	0.013566	0.001634	B -- T -- C -- D	0.000541	0.000316	A -- T -- C -- D	0.003104	0.000780	C -- D	0.973767	0.002255	A -- T -- C	0.000200	0.000200	D	0.003722	0.000856	A -- C -- D	0.001800	0.000600	B -- C	0.000200	0.000200	B -- C -- D	0.000746	0.000376
4.3900	0.0020	0.0006	0.2356	0.9936	0.0064	A -- D	0.000200	0.000200	A -- B -- C -- D	0.000400	0.000283	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000400	0.000283	B -- T -- C	0.000400	0.000283	<nil>	0.000400	0.000283	A -- B -- T -- C -- D	0.000400	0.000283	C	0.013400	0.001626	B -- T -- C -- D	0.000400	0.000283	A -- T -- C -- D	0.003200	0.000799	C -- D	0.974200	0.002242	A -- T -- C	0.000200	0.000200	D	0.003600	0.000847	A -- C -- D	0.001800	0.000600	B -- C	0.000200	0.000200	B -- C -- D	0.000600	0.000346
4.4000	0.0020	0.0006	0.2347	0.9937	0.0063	A -- D	0.000200	0.000200	A -- B -- C -- D	0.000400	0.000283	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000400	0.000283	B -- T -- C	0.000400	0.000283	B -- C -- D	0.000600	0.000346	A -- B -- T -- C -- D	0.000394	0.000246	C	0.013400	0.001626	B -- T -- C -- D	0.000532	0.000312	A -- T -- C -- D	0.003074	0.000777	C -- D	0.974358	0.002234	A -- T -- C	0.000200	0.000200	<nil>	0.000400	0.000283	D	0.003442	0.000824	A -- C -- D	0.001800	0.000600	B -- C	0.000200	0.000200
4.4100	0.0020	0.0006	0.2336	0.9938	0.0062	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000400	0.000283	B -- T -- C	0.000400	0.000283	B -- C -- D	0.000600	0.000346	B -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000400	0.000283	C	0.013400	0.001626	B -- T -- C -- D	0.000600	0.000346	A -- T -- C -- D	0.003000	0.000774	C -- D	0.974537	0.002226	A -- T -- C	0.000200	0.000200	<nil>	0.000400	0.000283	D	0.003263	0.000801	A -- B -- C -- D	0.000484	0.000295	A -- C -- D	0.001716	0.000577
4.4200	0.0021	0.0006	0.2332	0.9939	0.0061	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000487	0.000296	B -- T -- C	0.000400	0.000283	B -- C -- D	0.000693	0.000359	B -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000400	0.000283	C	0.013400	0.001626	B -- T -- C -- D	0.000513	0.000305	A -- T -- C -- D	0.003000	0.000774	C -- D	0.974600	0.002225	A -- T -- C	0.000200	0.000200	<nil>	0.000400	0.000283	D	0.003200	0.000799	A -- B -- C -- D	0.000507	0.000302	A -- C -- D	0.001600	0.000565
4.4300	0.0021	0.0006	0.2331	0.9940	0.0060	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000600	0.000346	B -- T -- C	0.000400	0.000283	B -- C -- D	0.000800	0.000400	B -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000400	0.000283	C	0.013400	0.001626	B -- T -- C -- D	0.000400	0.000283	A -- T -- C -- D	0.003000	0.000774	C -- D	0.974600	0.002225	A -- T -- C	0.000200	0.000200	<nil>	0.000400	0.000283	D	0.003200	0.000799	A -- B -- C -- D	0.000400	0.000283	A -- C -- D	0.001600	0.000565
4.4400	0.0021	0.0006	0.2331	0.9940	0.0060	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000600	0.000346	B -- T -- C	0.000400	0.000283	B -- C -- D	0.000800	0.000400	B -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000400	0.000283	C	0.013400	0.001626	B -- T -- C -- D	0.000400	0.000283	A -- T -- C -- D	0.003000	0.000774	C -- D	0.974600	0.002225	A -- T -- C	0.000200	0.000200	<nil>	0.000400	0.000283	D	0.003200	0.000799	A -- B -- C -- D	0.000400	0.000283	A -- C -- D	0.001600	0.000565
4.4500	0.0022	0.0006	0.2336	0.9940	0.0060	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000200	0.000200	T -- C -- D	0.000600	0.000346	B -- T -- C	0.000400	0.000283	B -- C -- D	0.000800	0.000400	B -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000580	0.000310	C	0.013400	0.001626	B -- T -- C -- D	0.000400	0.000283	A -- T -- C -- D	0.002820	0.000737	C -- D	0.974600	0.002225	A -- T -- C	0.000200	0.000200	<nil>	0.000400	0.000283	D	0.003200	0.000799	A -- B -- C -- D	0.000400	0.000283	A -- C -- D	0.001600	0.000565
4.4600	0.0022	0.0006	0.2333	0.9941	0.0059	A -- D	0.000200	0.000200	A -- B -- T -- C	0.000328	0.000237	T -- C -- D	0.000600	0.000346	B -- T -- C	0.000400	0.000283	B -- C	0.000200	0.000200	A -- T -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000672	0.000354	C	0.013283	0.001616	B -- T -- C -- D	0.000400	0.000283	A -- T -- C -- D	0.002600	0.000720	C -- D	0.974717	0.002218	<nil>	0.000400	0.000283	D	0.003200	0.000799	A -- B -- C -- D	0.000257	0.000208	A -- C -- D	0.001600	0.000565	B -- C -- D	0.000943	0.000425
4.4700	0.0020	0.0006	0.2317	0.9942	0.0058	A -- D	0.000200	0.000200	A -- B -- C -- D	0.000200	0.000200	A -- B -- T -- C	0.000400	0.000283	T -- C -- D	0.000552	0.000321	B -- T -- C	0.000400	0.000283	B -- C	0.000200	0.000200	A -- B -- T -- C -- D	0.000600	0.000346	C	0.013156	0.001609	B -- T -- C -- D	0.000400	0.000283	A -- T -- C -- D	0.002655	0.000722	C -- D	0.974892	0.002210	A -- T -- C	0.000145	0.000145	<nil>	0.000400	0.000283	D	0.003200	0.000799	A -- C -- D	0.001600	0.000565	B -- C -- D	0.001000	0.000447
4.4800	0.0018	0.0005	0.2282	0.9942	0.0058	A -- D	0.000200	0.000200	A -- B -- C -- D	0.000200	0.000200	A -- B -- T -- C	0.000400	0.000283	T -- C -- D	0.000400	0.000283	B -- T -- C	0.000400	0.000283	A -- B -- T -- C -- D	0.000600	0.000346	C	0.013000	0.001602	B -- T -- C -- D	0.000400	0.000283	A -- T -- C -- D	0.002800	0.000747	C -- D	0.975200	0.002200	<nil>	0.000400	0.000283	D	0.003200	0.000799	A -- C -- D	0.001600	0.000565	B -- C -- D	0.001000	0.000447	B -- C	0.000200	0.000200
4.4900	0.0019	0.0005	0.2280	0.9942	0.0058	A -- D	0.000200	0.000200	A -- B -- C -- D	0.000200	0.000200	A -- B -- T -- C	0.000400	0.000283	T -- C -- D	0.000400	0.000283	B -- T -- C	0.000400	0.000283	A -- B -- T -- C -- D	0.000778	0.000389	C	0.013000	0.001602	B -- T -- C -- D	0.000400	0.000283	A -- T -- C -- D	0.002622	0.000721	C -- D	0.975263	0.002195	<nil>	0.000400	0.000283	D	0.003200	0.000799	A -- C -- D	0.001600	0.000565	B -- C -- D	0.000937	0.000423	B -- C	0.000200	0.000200
4.5000	0.0019	0.0005	0.2266	0.9942	0.0058	A -- D	0.000200	0.000200	A -- B -- C -- D	0.000200	0.000200	A -- B -- T -- C	0.000400	0.000283	T -- C -- D	0.000400	0.000283	B -- T -- C	0.000400	0.000283	A -- B -- T -- C -- D	0.000800	0.000400	C	0.013000	0.001602	B -- T -- C -- D	0.000400	0.000283	A -- T -- C -- D	0.002600	0.000720	C -- D	0.975400	0.002191	<nil>	0.000400	0.000283	D	0.003200	0.000799	A -- C -- D	0.001600	0.000565	B -- C -- D	0.000800	0.000400	B -- C	0.000200	0.000200
